subject,ok,price_ratio50,true_spend,af_min,af_max,af_width,dist_to_band,covered,nar_spend,nar_abs_err,nar_in_band,outside
631,1,1.3517789553368662,26.42,19.69,36.32,16.63,0.0,1,35.27,8.850000000000001,1,0
632,1,2.066950643578109,16.31,36.16,59.69,23.53,19.849999999999998,0,18.05,1.740000000000002,0,1
700,1,1.1143720748829953,33.94,36.4,53.59,17.190000000000005,2.460000000000001,0,38.14,4.200000000000003,1,1
701,1,8.728682170542637,11.21,0.0,0.92,0.92,10.290000000000001,0,80.71,69.5,0,1
702,1,3.7295477295477295,40.98,0.0,2.67,2.67,38.309999999999995,0,66.28,25.300000000000004,0,1
703,1,1.3486020681731137,29.11,26.24,33.03,6.790000000000003,0.0,1,29.02,0.08999999999999986,1,0
704,1,2.5376856036152353,19.08,23.64,23.64,0.0,4.560000000000002,0,23.55,4.470000000000002,0,1
705,1,3.24585183454078,27.61,16.92,16.92,0.0,10.689999999999998,0,39.93,12.32,0,1
706,1,5.914465512958516,32.0,66.11,66.11,0.0,34.11,0,10.46,21.54,0,1
707,1,2.5589820359281434,9.96,38.35,48.03,9.68,28.39,0,36.43,26.47,0,1
708,1,2.662066586165258,31.94,0.0,0.0,0.0,31.94,0,47.14,15.2,0,1
800,1,1.2586425339366516,46.85,31.95,38.09,6.140000000000004,8.759999999999998,0,29.71,17.14,0,1
801,1,4.84537895746722,19.19,20.16,20.16,0.0,0.9699999999999989,0,20.4,1.2099999999999973,0,1
802,1,4.788947553678282,33.6,5.36,7.35,1.9899999999999993,26.25,0,33.06,0.5399999999999991,0,1
803,1,6.297611940298508,26.43,81.74,88.94,7.200000000000003,55.309999999999995,0,12.56,13.87,0,1
804,1,1.8660940854967791,41.3,10.09,20.97,10.879999999999999,20.33,0,41.61,0.3100000000000023,0,1
805,1,2.071336824424464,32.91,14.27,16.96,2.6900000000000013,15.949999999999996,0,41.62,8.71,0,1
806,1,1.7329893360853112,33.25,36.99,36.99,0.0,3.740000000000002,0,50.6,17.35,0,1
807,1,2.520210565895845,46.65,9.32,9.32,0.0,37.33,0,46.37,0.28000000000000114,0,1
808,1,1.6544074147111023,29.08,20.4,48.16,27.759999999999998,0.0,1,33.96,4.880000000000003,1,0
809,1,1.19641989308278,34.94,26.05,37.39,11.34,0.0,1,36.28,1.3400000000000034,1,0
810,1,1.3970347383846222,26.91,25.45,34.42,8.970000000000002,0.0,1,28.54,1.629999999999999,1,0
811,1,1.06750169679768,34.49,19.68,19.68,0.0,14.810000000000002,0,28.32,6.170000000000002,0,1
812,1,1.6546522844865386,29.05,26.77,32.61,5.84,0.0,1,30.74,1.6899999999999977,1,0
900,1,1.1888747884940776,23.34,29.11,29.11,0.0,5.77,0,36.62,13.279999999999998,0,1
901,1,2.5027154870357395,48.92,2.8,25.43,22.63,23.490000000000002,0,36.32,12.600000000000001,0,1
902,1,1.5668117418279468,37.99,23.7,45.72,22.02,0.0,1,37.72,0.2700000000000031,1,0
903,1,1.2616475354490209,99.17,12.59,57.24,44.650000000000006,41.93,0,40.65,58.52,1,1
904,1,1.896962680468537,45.6,0.0,0.0,0.0,45.6,0,41.25,4.350000000000001,0,1
905,1,1.2330827067669174,9.46,86.52,86.52,0.0,77.06,0,30.27,20.81,0,1
906,1,1.0462196861626247,57.05,8.2,22.81,14.61,34.239999999999995,0,31.56,25.49,0,1
907,1,5.417817414652858,20.13,77.06,90.9,13.840000000000003,56.93000000000001,0,13.14,6.989999999999998,0,1
908,1,1.6892487889523533,32.32,26.65,46.13,19.480000000000004,0.0,1,20.18,12.14,0,0
909,1,5.127831871204087,12.55,44.94,50.72,5.780000000000001,32.39,0,10.68,1.870000000000001,0,1
910,1,1.3922465208747516,38.8,31.54,37.55,6.009999999999998,1.25,0,39.03,0.23000000000000398,0,1
911,1,1.5745461759746056,26.81,37.38,77.18,39.800000000000004,10.570000000000004,0,26.17,0.639999999999997,0,1
912,1,4.925032234297292,28.99,51.47,60.1,8.630000000000003,22.48,0,20.24,8.75,0,1
913,1,3.910649760199724,8.93,8.23,14.56,6.33,0.0,1,55.3,46.37,0,0
914,1,1.8336276240926033,45.42,34.79,39.47,4.68,5.950000000000003,0,46.76,1.3399999999999963,0,1
915,1,3.8030873493975905,54.72,17.51,23.34,5.829999999999998,31.38,0,21.37,33.349999999999994,1,1
916,1,4.65448122264035,67.71,0.0,0.0,0.0,67.71,0,40.49,27.21999999999999,0,1
917,1,7.074559150830337,46.73,8.02,14.83,6.8100000000000005,31.9,0,11.12,35.61,1,1
918,1,2.0446942692624073,45.41,23.69,23.69,0.0,21.719999999999995,0,53.16,7.75,0,1
919,1,1.3558499855198378,28.92,16.14,29.82,13.68,0.0,1,28.66,0.26000000000000156,1,0
920,1,5.976047904191617,22.09,0.0,8.9,8.9,13.19,0,17.68,4.41,0,1
921,1,7.258925564163017,41.38,0.0,0.78,0.78,40.6,0,80.37,38.99,0,1
922,1,5.553465783664459,33.33,0.0,1.77,1.77,31.56,0,71.38,38.05,0,1
923,1,2.6821673240606185,29.46,7.7,16.14,8.440000000000001,13.32,0,53.71,24.25,0,1
